43,46,79,68,44,48,28,24,0
37,48,72,55,48,44,18,13,0
31,43,75,61,47,31,24,15,0
35,46,84,52,45,43,16,18,0
43,39,70,61,52,54,30,20,0
28,50,76,51,48,52,18,21,0
44,45,62,58,35,52,22,18,0
42,47,52,43,35,14,15,23,0
36,53,47,31,18,11,23,18,0
27,41,39,26,28,22,22,13,0
20,39,21,14,17,22,13,20,0
36,44,45,38,25,23,16,18,0
32,34,43,28,22,22,8,14,0
34,45,51,35,28,24,13,10,0
39,27,33,27,33,21,9,20,0
33,47,39,23,41,17,13,18,0
39,41,31,28,33,14,18,12,0
24,45,21,25,23,26,9,11,0
32,37,39,25,26,17,14,13,0
23,35,31,24,23,26,17,8,0
24,61,27,21,23,19,20,15,0
24,42,27,22,25,22,12,14,0
31,35,32,21,24,20,20,18,0
24,39,22,25,22,25,8,14,0
23,37,35,33,20,24,10,14,0
26,47,38,22,26,23,10,20,0
23,49,25,24,28,18,9,23,0
18,30,22,24,30,14,7,22,0
28,38,26,25,43,22,9,17,0
24,32,27,25,20,13,12,17,0
31,31,23,30,22,18,7,14,0
28,31,27,33,27,21,14,17,0
19,19,30,19,34,12,15,16,0
31,38,27,26,23,22,8,14,0
23,28,20,17,24,26,10,22,0
17,18,34,24,23,16,17,11,0
30,22,18,29,29,23,19,13,0
21,20,30,23,23,14,17,11,0
30,33,16,17,30,19,14,6,0
23,28,17,33,29,13,14,9,0
30,24,33,24,34,13,24,13,0
29,43,32,32,49,37,9,13,0
22,31,28,28,30,23,19,12,0
26,26,21,24,36,21,19,12,0
19,26,18,24,23,27,8,23,0
22,49,26,33,23,19,7,22,0
29,7,16,24,35,17,11,12,0
32,24,13,34,34,26,11,16,0
32,28,18,33,31,18,18,27,0
28,19,22,34,33,25,15,28,0
38,45,23,32,25,25,18,24,0
38,35,30,34,40,29,11,18,0
29,28,23,25,23,16,10,16,0
31,23,26,27,26,16,17,19,0
36,25,26,29,29,21,18,13,0
36,40,21,30,37,20,10,14,0
32,29,27,31,41,20,9,13,0
32,33,23,38,36,25,13,23,0
43,26,35,32,32,26,17,18,0
26,34,15,33,24,15,9,14,0
36,29,21,23,43,16,14,18,0
29,43,15,24,37,22,16,18,0
27,27,19,28,44,25,24,20,0
21,18,18,34,23,8,12,7,0
36,26,31,30,31,12,11,17,0
28,25,23,21,30,18,20,13,0
43,20,24,22,37,15,16,19,0
32,32,24,28,39,26,18,21,0
43,32,28,29,18,19,15,12,0
36,32,18,34,34,27,19,18,0
26,36,28,34,40,17,17,18,0
44,37,28,30,41,23,11,23,0
23,34,22,25,38,23,12,25,0
17,34,23,17,35,22,16,12,0
28,43,29,33,38,23,19,26,0
35,24,24,28,32,27,14,15,0
28,31,27,25,29,31,12,15,0
26,52,27,26,38,20,14,31,0
29,43,24,19,25,12,23,10,0
35,30,22,23,35,12,13,28,0
35,26,20,29,32,18,17,30,0
23,25,27,28,34,15,24,13,0
38,41,21,25,34,24,15,13,0
26,30,26,21,22,20,13,12,0
33,39,16,39,28,24,4,20,0
24,30,77,63,33,20,16,16,0
62,66,85,55,51,51,49,45,0
56,73,88,68,45,48,28,36,0
44,88,79,55,35,34,43,29,0
49,66,81,64,38,40,33,29,0
57,87,87,59,39,43,39,22,0
67,66,83,58,41,36,25,21,0
63,75,76,56,39,42,35,32,0
47,63,79,59,45,44,21,32,0
55,68,69,63,43,41,29,34,0
58,79,90,57,53,47,19,27,0
52,65,75,55,37,39,30,17,0
43,62,78,64,42,48,34,29,0
61,58,74,61,40,44,23,27,0
54,57,89,42,45,48,18,25,0
58,67,73,52,55,45,24,28,0
68,91,86,63,44,41,29,23,0
76,84,84,61,49,52,21,29,0
70,75,85,58,53,43,33,35,0
66,81,70,57,43,40,24,34,0
67,87,74,52,49,58,33,29,0
41,61,78,48,49,41,28,28,0
40,57,82,66,43,46,34,31,0
48,67,74,45,44,57,34,32,0
24,44,84,57,35,35,20,18,0
34,41,66,63,37,27,31,24,0
40,50,82,56,53,51,28,25,0
38,64,73,53,48,51,30,26,0
52,66,66,56,33,44,20,25,0
52,43,71,45,45,36,29,19,0
43,55,73,63,45,47,28,16,0
37,51,66,50,43,38,21,20,0
48,69,73,47,37,36,27,30,0
44,66,93,60,39,28,28,29,0
45,66,87,54,56,49,23,29,0
40,65,74,66,46,42,24,24,0
49,60,75,71,55,58,36,30,0
58,66,98,68,43,48,34,36,0
34,48,82,56,41,34,31,31,0
36,39,79,54,51,38,19,27,0
44,45,70,62,53,43,26,26,0
35,52,71,54,32,39,30,28,0
44,61,73,57,50,48,30,20,0
36,46,82,66,41,44,34,34,0
31,44,62,54,39,45,36,32,0
36,63,75,53,52,61,22,30,0
42,71,79,60,46,39,25,43,0
43,56,73,53,39,37,38,22,0
30,46,58,58,45,46,36,27,0
30,52,83,51,39,36,31,27,0
35,55,82,61,43,46,32,29,0
42,33,75,65,47,54,30,24,0
39,48,73,51,46,46,23,27,0
42,52,68,70,47,48,28,32,0
42,41,89,63,35,35,29,33,0
35,52,83,70,43,46,28,35,0
36,61,76,65,35,46,23,35,0
40,40,72,60,46,43,22,28,0
32,50,73,56,32,43,36,22,0
29,51,74,62,75,46,38,18,0
24,48,89,56,39,35,12,23,0
32,50,64,45,28,34,22,33,0
34,44,69,59,44,51,29,32,0
44,57,84,64,47,41,21,23,0
23,54,67,51,43,47,22,20,0
22,67,76,54,25,33,16,21,0
37,54,80,56,41,30,31,22,0
37,67,63,53,53,58,45,30,0
26,45,74,59,39,41,24,23,0
46,56,60,55,37,37,23,33,0
39,58,82,69,42,38,32,31,0
42,36,77,49,35,43,24,23,0
33,45,63,64,47,46,23,33,0
36,48,76,70,39,29,20,23,0
47,56,74,65,54,52,25,23,0
43,42,78,53,50,48,30,27,0
48,57,75,53,44,52,27,33,0
44,45,68,58,53,46,21,41,0
51,49,88,56,41,47,18,35,0
41,62,76,62,40,60,27,28,0
43,48,78,57,45,40,29,23,0
54,65,80,54,48,54,37,30,0
50,63,85,58,48,45,24,38,0
64,75,80,68,47,50,39,37,0
53,48,62,75,42,63,37,35,0
40,60,67,54,39,39,22,27,0
50,41,72,68,46,36,29,29,0
43,55,82,56,44,41,32,27,0
50,63,79,62,46,53,35,38,0
42,48,72,57,33,42,34,36,0
41,59,71,65,50,52,30,39,0
38,52,80,58,41,44,32,31,0
44,57,65,58,45,55,33,33,0
52,61,79,66,50,50,34,37,0
40,56,79,66,40,40,28,33,0
55,39,71,57,39,36,25,36,0
40,63,81,39,40,45,32,33,0
40,53,73,57,48,43,30,36,0
35,50,68,56,42,42,29,33,0
53,47,80,62,46,50,30,30,0
38,44,80,61,45,51,29,34,0
43,51,69,64,46,52,34,30,0
49,67,72,60,40,50,43,36,0
32,43,73,33,42,67,44,48,0
36,35,71,38,38,70,33,46,0
39,39,71,37,47,53,32,38,0
40,48,71,34,35,60,31,57,0
28,41,67,44,40,48,32,32,0
35,36,63,38,41,52,37,45,0
43,43,69,34,41,55,36,51,0
27,36,71,37,38,61,35,44,0
25,30,68,39,57,74,36,48,0
34,41,70,36,54,70,45,45,0
52,42,68,42,52,72,47,46,0
27,37,73,33,48,69,37,51,0
29,29,70,38,55,70,34,38,0
28,23,68,28,47,65,38,47,0
37,45,70,45,59,70,46,53,0
42,32,67,34,52,48,41,39,0
34,37,70,47,42,57,42,54,0
21,36,68,32,36,60,32,46,0
36,36,70,23,40,70,36,53,0
28,35,64,27,43,51,36,48,0
30,29,71,29,41,72,30,57,0
32,34,72,23,46,67,37,56,0
29,38,71,34,35,55,42,52,0
26,34,67,33,40,59,34,43,0
37,38,72,30,51,60,34,51,0
40,35,69,33,42,60,44,60,0
47,39,74,34,47,66,42,55,0
38,45,71,32,55,67,43,38,0
33,43,70,36,57,66,43,49,0
31,38,65,30,46,50,37,52,0
37,39,68,28,34,64,37,51,0
30,35,69,29,49,59,28,51,0
24,42,76,29,49,65,45,45,0
31,34,72,36,29,60,27,55,0
47,52,73,34,49,59,48,48,0
41,44,72,27,48,58,51,55,0
30,40,69,26,41,59,33,48,0
27,39,67,28,38,54,44,45,0
33,38,71,42,47,67,41,52,0
34,39,76,33,33,62,36,62,0
47,39,69,30,41,57,36,43,0
39,46,68,31,44,53,38,59,0
35,39,69,33,40,61,39,49,0
37,36,70,27,41,60,40,61,0
34,49,73,23,39,67,41,51,0
31,37,71,40,36,62,33,59,0
30,38,69,39,34,54,30,51,0
26,48,71,40,58,71,45,49,0
42,39,72,33,41,76,43,56,0
38,46,70,30,35,59,31,50,0
55,68,71,41,46,59,48,48,0
37,45,70,41,42,73,34,51,0
36,46,74,34,53,68,47,55,0
44,34,72,24,58,63,46,55,0
29,38,71,39,55,57,48,61,0
40,48,70,41,41,67,39,61,0
35,47,72,31,45,65,42,54,0
36,52,72,40,46,67,39,66,0
39,54,70,28,51,73,44,54,0
36,44,68,32,46,57,35,52,0
39,50,76,43,42,73,41,63,0
51,44,72,52,50,64,36,65,0
44,45,66,43,45,66,42,57,0
46,60,70,36,50,72,51,53,0
43,51,67,38,53,64,45,59,0
38,54,73,39,44,74,39,56,0
32,55,68,33,52,69,51,53,0
49,49,75,47,50,70,42,61,0
38,37,78,21,36,58,35,55,0
37,36,83,30,48,63,52,54,0
39,58,76,27,42,66,46,53,0
50,36,77,48,54,65,45,53,0
37,38,68,35,46,71,35,56,0
40,38,74,31,40,57,41,58,0
40,52,70,38,41,67,43,68,0
33,40,69,38,41,67,33,55,0
46,58,71,38,56,75,38,57,0
36,44,73,39,34,58,39,55,0
51,60,80,40,55,67,43,52,0
43,51,71,34,41,58,42,59,0
54,49,70,37,30,62,52,61,0
39,54,75,34,30,61,40,63,0
39,36,69,40,44,66,42,60,0
44,46,73,50,46,62,43,58,0
33,43,76,38,47,68,49,66,0
34,46,69,42,41,60,45,50,0
39,50,70,34,42,69,53,49,0
28,28,76,42,52,63,42,58,0
34,40,69,41,47,69,46,52,0
33,41,74,30,34,51,28,53,0
39,52,69,33,43,60,44,47,0
33,51,73,31,51,48,22,58,0
33,45,73,25,40,57,42,58,0
29,37,74,29,35,60,27,58,0
32,37,74,46,45,65,38,68,0
35,48,73,35,41,58,50,57,0
36,54,72,41,42,69,37,52,0
33,40,74,27,39,62,36,62,0
29,30,69,28,37,58,33,54,0
25,40,76,39,37,53,43,52,0
45,29,69,29,33,70,32,65,0
28,39,76,26,36,54,33,54,0
33,38,86,26,37,68,36,52,0
36,48,76,29,36,63,38,56,0
39,76,88,64,16,23,27,29,0
70,94,100,67,52,42,49,52,0
78,81,95,72,43,37,42,55,0
86,91,94,79,49,42,48,48,0
69,84,98,80,54,33,33,44,0
73,94,84,73,60,51,46,61,0
81,86,90,89,58,47,32,47,0
85,84,90,71,58,50,47,68,0
74,93,86,69,53,38,35,56,0
86,82,91,66,49,30,39,48,0
78,90,86,83,47,48,58,68,0
74,82,82,83,52,37,39,75,0
75,76,83,72,60,47,53,65,0
85,85,86,69,66,52,51,63,0
89,89,100,79,45,46,49,65,0
72,85,73,66,51,42,43,70,0
79,78,82,82,51,47,45,59,0
73,76,82,76,65,52,49,61,0
83,89,84,75,68,52,46,55,0
82,88,81,76,66,59,49,64,0
83,77,92,97,57,57,52,69,0
75,73,78,78,58,46,48,62,0
82,77,103,77,56,47,43,72,0
77,86,77,70,52,50,48,62,0
76,93,88,76,59,51,52,66,0
84,82,91,68,54,48,62,60,0
83,78,94,55,54,59,52,79,0
89,98,92,63,59,40,44,72,0
81,84,87,72,54,45,42,61,0
79,79,92,67,47,47,48,52,0
85,83,92,75,53,52,40,56,0
83,96,91,79,47,47,44,63,0
83,82,89,70,57,47,52,61,0
78,89,84,80,62,44,57,51,0
88,84,79,66,55,50,52,69,0
83,84,82,68,55,47,48,65,0
82,87,80,67,59,54,44,71,0
76,82,76,78,50,48,49,56,0
84,79,82,59,64,52,51,63,0
80,85,87,60,67,52,44,66,0
82,77,79,71,50,62,52,74,0
86,82,68,55,49,50,50,48,0
77,83,74,72,50,49,55,58,0
81,86,76,57,49,47,47,72,0
73,87,77,54,47,50,64,66,0
74,72,79,63,56,54,59,52,0
90,87,77,64,39,46,55,67,0
82,84,95,73,53,53,53,59,0
71,97,89,68,51,38,50,62,0
80,88,93,77,38,48,48,59,0
72,81,92,69,55,49,54,63,0
96,83,88,75,59,40,48,64,0
85,80,77,77,49,53,59,62,0
81,75,80,83,74,61,60,75,0
92,89,88,63,51,55,60,61,0
21,59,47,40,16,39,30,11,0
29,33,38,28,16,28,23,29,0
22,48,34,30,8,37,45,24,0
18,50,32,37,15,40,35,13,0
14,41,44,34,18,48,35,10,0
38,48,62,40,29,55,50,31,0
39,54,55,50,27,65,51,37,0
35,48,47,30,33,52,38,35,0
40,60,69,36,27,69,35,30,0
33,62,52,29,19,64,36,19,0
34,59,73,38,27,37,36,24,0
37,46,64,51,27,59,46,23,0
41,54,86,52,35,57,34,25,0
25,52,87,43,24,37,23,13,0
61,66,81,44,24,50,40,15,0
45,58,76,37,26,48,32,25,0
40,60,80,40,17,43,43,31,0
46,40,67,43,20,51,37,31,0
41,47,71,54,34,48,49,23,0
37,52,65,38,18,58,36,29,0
31,43,73,35,22,55,42,21,0
41,63,90,46,35,54,29,28,0
34,48,78,34,25,49,42,31,0
38,67,58,34,35,45,50,24,0
52,47,72,59,37,58,37,35,0
22,50,54,39,15,60,36,29,0
29,53,54,48,28,46,30,23,0
30,38,56,44,21,60,38,23,0
34,65,61,50,24,49,40,30,0
46,46,82,42,29,47,52,19,0
34,62,50,54,22,43,36,25,0
32,41,75,41,20,51,43,24,0
36,57,68,39,19,51,44,25,0
32,50,57,47,28,60,45,25,0
38,56,60,58,27,53,44,29,0
52,72,70,53,35,67,42,48,0
36,66,59,55,31,52,49,25,0
31,56,79,58,22,59,43,21,0
37,52,89,64,25,45,49,33,0
47,46,79,49,19,59,41,31,0
36,57,57,62,48,48,53,27,0
36,57,58,52,18,51,48,27,0
36,69,75,44,33,60,67,45,0
39,51,70,48,31,66,83,43,0
39,52,83,76,50,66,83,48,0
39,70,70,60,37,62,63,34,0
46,60,74,64,27,52,45,34,0
30,44,77,56,31,60,51,27,0
29,47,65,44,27,48,29,24,0
27,53,81,56,33,53,45,33,0
39,65,71,74,43,66,62,33,0
63,85,80,74,56,63,44,46,0
71,79,63,57,50,55,52,49,0
64,68,69,62,43,51,62,56,0
64,68,72,50,44,56,48,52,0
63,58,60,40,53,65,62,55,0
75,67,71,54,51,62,56,68,0
67,66,70,54,49,56,52,60,0
60,71,69,56,52,71,65,51,0
66,64,60,66,57,54,56,54,0
51,73,80,76,44,49,65,48,0
69,77,76,74,39,42,55,51,0
68,69,91,70,39,63,50,58,0
77,75,74,56,56,52,57,47,0
51,62,61,71,57,59,54,48,0
70,55,75,59,40,42,50,46,0
60,69,69,55,44,49,45,45,0
56,71,85,73,43,43,41,33,0
89,77,92,79,61,73,52,60,0
70,73,97,83,51,51,55,61,0
66,79,72,70,34,39,41,38,0
64,71,75,70,42,51,45,41,0
74,70,73,72,65,52,50,53,0
73,70,74,49,32,39,52,56,0
68,62,75,43,43,42,39,38,0
76,65,67,49,44,48,45,53,0
62,65,64,63,43,48,37,41,0
65,61,69,59,32,32,45,37,0
70,62,73,55,42,45,40,37,0
78,76,62,45,38,53,46,49,0
63,69,58,50,42,53,43,46,0
62,64,60,52,46,46,52,52,0
56,61,76,74,55,58,54,43,0
60,71,88,65,53,57,49,49,0
70,53,89,54,44,53,43,51,0
51,43,92,64,41,46,33,40,0
71,64,69,69,48,47,51,51,0
45,55,77,63,45,47,37,35,0
61,58,87,51,37,53,43,39,0
70,64,89,77,42,56,53,48,0
62,70,75,61,51,62,51,52,0
61,65,82,63,37,34,45,34,0
72,63,86,70,39,46,39,46,0
66,79,92,60,50,36,44,47,0
65,65,76,59,37,40,37,46,0
72,64,82,61,42,51,54,45,0
53,60,79,65,47,44,35,37,0
58,59,81,60,42,41,39,44,0
48,47,83,70,56,43,38,38,0
52,59,87,73,40,58,47,41,0
62,68,68,73,33,42,39,47,0
62,59,68,65,54,47,51,51,0
64,77,89,78,57,81,58,49,0
66,72,78,69,63,78,64,62,0
72,73,84,67,60,76,59,56,0
65,77,91,75,74,76,71,54,0
42,73,90,78,62,79,52,42,0
60,77,92,69,56,79,56,50,0
67,73,93,83,64,65,48,36,0
60,76,85,75,71,73,53,38,0
60,73,78,79,70,64,55,54,0
69,75,87,70,61,75,67,57,0
59,62,93,64,37,45,51,49,0
63,45,78,70,47,44,36,49,0
71,47,89,66,31,35,25,51,0
56,44,96,76,43,30,36,39,0
66,50,91,62,38,40,31,37,0
43,51,77,49,35,27,43,38,0
65,64,83,45,35,37,38,48,0
62,46,83,51,35,42,54,59,0
56,56,86,49,41,40,31,64,0
71,70,97,74,36,31,39,52,0
60,95,94,83,43,28,51,55,0
47,75,89,67,46,25,44,36,0
65,88,90,78,42,38,49,38,0
62,86,88,74,39,45,53,43,0
64,88,88,77,39,32,48,35,0
45,73,85,72,37,24,44,29,0
55,72,82,85,42,31,42,29,0
59,79,95,92,48,36,44,39,0
42,77,94,79,45,26,49,28,0
52,87,81,67,34,25,56,30,0
28,57,52,41,46,58,33,31,0
29,54,65,39,40,48,23,17,0
16,67,85,45,42,60,15,20,0
16,51,80,42,46,47,20,29,0
29,43,84,52,36,63,26,16,0
24,54,80,45,37,60,14,13,0
31,35,80,31,41,49,26,16,0
28,67,75,35,37,62,22,25,0
36,51,82,42,43,58,29,17,0
35,61,80,51,50,58,37,27,0
20,74,80,45,38,68,34,30,0
18,65,86,57,42,51,27,14,0
25,46,33,36,38,55,29,22,0
20,65,83,39,44,69,30,16,0
18,67,84,59,37,48,24,21,0
29,52,74,52,37,59,17,19,0
24,68,88,47,36,51,26,31,0
35,49,77,55,37,57,26,30,0
17,46,71,57,34,53,28,17,0
32,60,72,42,44,53,28,22,0
32,62,74,64,34,37,34,27,0
39,45,61,62,47,52,38,45,0
38,56,45,62,36,40,33,38,0
41,54,36,53,32,36,32,29,0
38,54,50,56,29,33,36,35,0
38,52,70,63,34,22,34,51,0
19,46,58,43,25,28,34,30,0
44,60,66,53,35,36,40,37,0
32,53,61,47,37,36,45,41,0
31,46,59,45,35,37,33,29,0
42,56,50,66,58,57,47,43,0
22,33,37,55,57,31,35,24,0
33,47,52,60,44,31,40,37,0
38,54,58,78,50,40,44,43,0
36,37,39,58,44,31,38,37,0
31,31,59,73,48,39,32,28,0
34,40,58,72,62,30,38,33,0
43,56,72,76,49,44,38,32,0
33,43,54,61,62,32,45,32,0
39,52,73,75,61,42,46,41,0
61,47,66,67,58,53,60,48,0
56,66,58,44,42,35,41,40,0
55,55,58,49,44,57,57,50,0
66,71,75,53,39,49,57,56,0
73,75,84,67,58,61,66,63,0
51,74,77,60,45,44,56,49,0
57,64,70,60,49,49,52,47,0
43,54,62,53,41,41,44,40,0
58,70,83,56,46,53,57,49,0
51,75,89,52,43,45,56,48,0
70,65,85,84,79,71,85,64,0
71,67,92,93,78,66,79,53,0
62,71,97,88,63,73,79,71,0
53,75,83,73,55,61,75,57,0
50,48,81,74,69,68,79,49,0
52,72,92,73,59,72,81,58,0
41,56,71,75,71,77,71,44,0
39,53,92,75,68,74,76,51,0
49,62,81,62,61,69,70,52,0
51,60,89,69,58,71,75,60,0
44,47,61,59,53,84,73,53,0
47,57,89,76,55,68,79,57,0
47,57,77,74,71,72,75,54,0
38,66,78,66,62,65,79,44,0
57,58,82,55,60,68,79,52,0
50,53,86,70,53,73,76,54,0
49,66,84,85,56,55,56,69,0
59,65,86,90,53,66,71,53,0
50,52,80,69,66,77,78,57,0
41,55,86,81,74,71,67,47,0
58,66,65,54,49,56,44,44,0
59,65,55,50,47,73,51,45,0
35,54,58,54,43,74,40,37,0
47,62,60,53,41,72,45,39,0
49,62,64,56,51,82,54,49,0
75,71,75,67,52,74,48,54,0
62,64,68,50,48,71,39,45,0
60,75,63,53,52,64,53,44,0
71,86,69,61,61,78,70,61,0
51,71,72,48,46,59,44,34,0
60,65,67,48,44,87,54,47,0
74,82,69,62,70,78,54,51,0
52,62,45,61,58,62,38,43,0
65,55,73,51,56,71,50,42,0
51,73,72,54,61,64,39,34,0
45,71,66,60,46,64,51,51,0
44,49,55,51,51,69,39,38,0
61,69,70,62,44,77,53,43,0
48,73,58,55,44,72,46,37,0
55,69,75,75,62,71,53,47,0
40,68,78,57,67,56,72,56,0
44,70,71,58,57,42,54,42,0
47,69,70,25,21,14,32,47,0
41,64,80,46,24,21,40,62,0
