Time,Original Signal
0.0720200055570992,0.027666981870751187
0.0730202834120589,0.02844186138504791
0.07402056126701861,0.029220776356642365
0.07502083912197832,0.030003083704039937
0.07602111697693804,0.03078807355681381
0.07702139483189775,0.03157496648087335
0.07802167268685746,0.03236291374674743
0.07902195054181717,0.03315100021084132
0.08002222839677689,0.03393824916089229
0.0810225062517366,0.034723628390294144
0.0820227841066963,0.035506056790815387
0.08302306196165601,0.03628441085550075
0.08402333981661572,0.03705753063081583
0.08502361767157544,0.037824224824514655
0.08602389552653515,0.038583274943518195
0.08702417338149486,0.03933343848526715
0.08802445123645457,0.04007345131785892
0.08902472909141428,0.040802029445294055
0.090025006946374,0.04151787036107785
0.0910252848013337,0.042219654154346184
0.09202556265629341,0.042906044464120226
0.09302584051125312,0.04357568930016452
0.09402611836621284,0.044227221684207
0.09502639622117255,0.04485926002917653
0.09602667407613226,0.04547040817414629
0.09702695193109197,0.04605925502685824
0.09802722978605168,0.046624373824076394
0.0990275076410114,0.047164321087472906
0.1000277854959711,0.0476776354124379
0.10102806335093081,0.04816283626508233
0.10202834120589052,0.04861842297172988
0.10302861906085024,0.04904287406744495
0.10402889691580995,0.04943464713487866
0.10502917477076966,0.04979217922269595
0.10602945262572937,0.05011388788975896
0.10702973048068908,0.05039817287530227
0.1080300083356488,0.05064341834162024
0.1090302861906085,0.050847995575417575
0.11003056404556821,0.05101026597967284
0.11103084190052792,0.051128584159616595
0.11203111975548763,0.051201300918170836
0.11303139761044735,0.051226766024389504
0.11403167546540706,0.05120333068266955
0.11503195332036677,0.05112934968643752
0.11603223117532648,0.05100318327374563
0.1170325090302862,0.0508231987152639
0.1180327868852459,0.05058777166887472
0.11903306474020561,0.0502952873410999
0.12003334259516532,0.049944141508413274
0.12103362045012503,0.049532741467305866
0.12203389830508475,0.049059506992637066
0.12303417616004446,0.04852287138309333
0.12403445401500417,0.04792128266004709
0.1250347318699639,0.04725320496683212
0.1260350097249236,0.04651712019596752
0.1270352875798833,0.04571152985583868
0.128035565434843,0.044834957175141486
0.12903584328980272,0.04388594943075405
0.13003612114476243,0.042863080471674586
0.13103639899972214,0.04176495339980259
0.13203667685468184,0.040590203359799557
0.13303695470964158,0.03933750038612889
0.1340372325646013,0.03800555225561104
0.135037510419561,0.03659310729882331
0.1360377882745207,0.03509895713461292
0.1370380661294804,0.03352193930964674
0.13803834398444012,0.03186093984754252
0.13903862183939983,0.03011489573416454
0.14003889969435954,0.02828279737843248
0.14103917754931924,0.02636369108411792
0.14203945540427898,0.02435668154628509
0.1430397332592387,0.022260934352725643
0.1440400111141984,0.02007567843623829
0.1450402889691581,0.017800208396868755
0.1460405668241178,0.015433886600144709
0.14704084467907752,0.012976144962981793
0.14804112253403723,0.010426486368543932
0.14904140038899694,0.007784485706697227
0.15004167824395664,0.005049790610517819
0.15104195609891638,0.0022221220347311554
0.1520422339538761,-0.0006987251218242397
0.1530425118088358,-0.003712881127109606
0.1540427896637955,-0.0068204000608993445
0.1550430675187552,-0.010021257860558177
0.15604334537371492,-0.01331534973245602
0.15704362322867463,-0.016702487005535258
0.15804390108363434,-0.020182393604595474
0.15904417893859404,-0.023754702388610854
0.16004445679355378,-0.027418951619491504
0.1610447346485135,-0.031174581796718545
0.1620450125034732,-0.0350209330218351
0.1630452903584329,-0.03895724295928847
0.1640455682133926,-0.04298264535608558
0.16504584606835232,-0.04709616899358497
0.16604612392331203,-0.05129673689044813
0.16704640177827174,-0.05558316556797918
0.16804667963323144,-0.05995416422546521
0.16904695748819115,-0.0644083337377135
0.1700472353431509,-0.0689441654574828
0.1710475131981106,-0.07356003986221953
0.1720477910530703,-0.07825422511652423
0.17304806890803,-0.08302487562734776
0.17404834676298972,-0.08787003065343331
0.17504862461794943,-0.09278761300286331
0.17604890247290914,-0.09777542782283037
0.17704918032786884,-0.10283116146322628
0.17804945818282855,-0.10795238038732864
0.1790497360377883,-0.11313653011197125
0.180050013892748,-0.11838093418419705
0.1810502917477077,-0.12368279323380929
0.1820505696026674,-0.1290391841696619
0.18305084745762712,-0.13444705959994938
0.18405112531258683,-0.13990324754640746
0.18505140316754654,-0.14540445148984205
0.18605168102250624,-0.15094725073726076
0.18705195887746595,-0.15652810105040207
0.1880522367324257,-0.16214333543401557
0.1890525145873854,-0.16778916496032226
0.1900527924423451,-0.17346167951000288
0.1910530702973048,-0.17915684834073622
0.19205334815226452,-0.18487052044707378
0.19305362600722423,-0.19059842473912045
0.19405390386218394,-0.19633617012613772
0.19505418171714364,-0.20207924562762739
0.19605445957210335,-0.20782302063741592
0.1970547374270631,-0.21356274543560766
0.1980550152820228,-0.2192935519908246
0.1990552931369825,-0.22501045503920988
0.2000555709919422,-0.2307083533844523
0.20105584884690192,-0.23638203134501273
0.20205612670186163,-0.24202616028209356
0.20305640455682133,-0.24763530016770768
0.20405668241178104,-0.25320390118543196
0.20505696026674075,-0.2587263053860871
0.2060572381217005,-0.2641967484400829
0.2070575159766602,-0.26960936153589266
0.2080577938316199,-0.2749581734713324
0.2090580716865796,-0.28023711297186893
0.21005834954153932,-0.2854400112486986
0.21105862739649903,-0.2905606047814307
0.21205890525145873,-0.29559253828176796
0.21305918310641844,-0.30052936777198735
0.21405946096137815,-0.3053645636991526
0.2150597388163379,-0.3100915140035484
0.2160600166712976,-0.31470352706844795
0.2170602945262573,-0.31919383450046546
0.218060572381217,-0.3235555937278158
0.21906085023617672,-0.3277818904543409
0.22006112809113643,-0.33186574105822125
0.22106140594609613,-0.3358000950595679
0.22206168380105584,-0.33957783778880574
0.22306196165601555,-0.34319179336646044
0.22406223951097526,-0.3466347280635008
0.225062517365935,-0.34989935406256684
0.2260627952208947,-0.3529783335949669
0.2270630730758544,-0.3558642833917091
0.22806335093081412,-0.35854977936097265
0.22906362878577383,-0.3610273613897718
0.23006390664073353,-0.36328953816489673
0.23106418449569324,-0.3653287919188278
0.23206446235065295,-0.36713758303149713
0.23306474020561266,-0.3687083544572168
0.2340650180605724,-0.37003353599108835
0.2350652959155321,-0.3711055484278879
0.2360655737704918,-0.3719168076849496
0.23706585162545152,-0.3724597289523063
0.23806612948041123,-0.3727267309040626
0.23906640733537093,-0.37271023997032954
0.24006668519033064,-0.37240269464709774
0.24106696304529035,-0.3717965498236788
0.24206724090025006,-0.3708842811332833
0.2430675187552098,-0.3696583893685004
0.2440677966101695,-0.36811140503024165
0.2450680744651292,-0.3662358930796197
0.24606835232008892,-0.3640244579325324
0.24706863017504863,-0.36146974868536913
0.24806890803000833,-0.35856446450640517
0.24906918588496804,-0.3553013600917913
0.2500694637399278,-0.35167325108116876
0.2510697415948875,-0.3476730193563046
0.2520700194498472,-0.34329361819430065
0.2530702973048069,-0.338528077295176
0.2540705751597666,-0.33336950773392676
0.2550708530147263,-0.32781110689058435
0.256071130869686,-0.321846163391456
0.25707140872464573,-0.31546806206253325
0.25807168657960544,-0.3086702888662601
0.25907196443456515,-0.30144643577549646
0.26007224228952486,-0.2937902055372835
0.26107252014448457,-0.28569541629223005
0.2620727979994443,-0.27715600603878804
0.263073075854404,-0.2681660369600966
0.2640733537093637,-0.2587196996590309
0.2650736315643234,-0.24881131736935075
0.26607390941928316,-0.238435350222553
0.26707418727424287,-0.22758639964697366
0.2680744651292026,-0.21625921295592626
0.2690747429841623,-0.20444868814681588
0.270075020839122,-0.19214987888919927
0.2710752986940817,-0.1793579996358229
0.2720755765490414,-0.16606843075741196
0.2730758544040011,-0.1522767235876503
0.2740761322589608,-0.13797860527234368
0.27507641011392053,-0.12316998334203416
0.27607668796888024,-0.1078469499610801
0.27707696582383995,-0.09200578583758708
0.27807724367879966,-0.07564296380065987
0.27907752153375937,-0.058755152063734314
0.2800777993887191,-0.041339217200465954
0.2810780772436788,-0.02339222686785447
0.2820783550986385,-0.004911452320736991
0.2830786329535982,0.014105629231174779
0.28407891080855796,0.03366133237057292
0.28507918866351767,0.053757761271774285
0.2860794665184774,0.07439680749714817
0.2870797443734371,0.09558014772824126
0.2880800222283968,0.11730924136115957
0.2890803000833565,0.13958532789846673
0.2900805779383162,0.16240942409207768
0.2910808557932759,0.1857823208351598
0.2920811336482356,0.20970457985886135
0.29308141150319533,0.23417653034920308
0.29408168935815504,0.25919826564630805
0.29508196721311475,0.28476964021059814
0.29608224506807446,0.31089026703237593
0.29708252292303416,0.3375595156237549
0.2980828007779939,0.3647765106735294
0.2990830786329536,0.3925401313784815
0.3000833564879133,0.42084901139995223
0.301083634342873,0.44970153933938584
0.30208391219783276,0.4790958595836366
0.30308419005279247,0.5090298733417131
0.3040844679077522,0.5395012396830057
0.3050847457627119,0.5705073763998655
0.3060850236176716,0.6020454605604821
0.3070853014726313,0.6341124286894047
0.308085579327591,0.6667049765987991
0.3090858571825507,0.6998195589716631
0.3100861350375104,0.7334523888471508
0.31108641289247013,0.767599437165886
0.31208669074742984,0.8022564325016944
0.31308696860238955,0.8374188610513728
0.31408724645734926,0.8730819668990585
0.31508752431230896,0.9092407525373898
0.31608780216726867,0.9458899796236653
0.3170880800222284,0.9830241699713832
0.3180883578771881,1.020637606811057
0.3190886357321478,1.0587243363821737
0.32008891358710756,1.0972781699272116
0.32108919144206727,1.1362926861430522
0.322089469297027,1.1757612341065387
0.3230897471519867,1.2156769366382205
0.3240900250069464,1.2560326940138284
0.3250903028619061,1.2968211878898555
0.3260905807168658,1.3380348852878274
0.3270908585718255,1.379666042487947
0.3280911364267852,1.4217067087176598
0.32909141428174493,1.464148729579593
0.33009169213670464,1.5069837502348973
0.33109196999166435,1.5502032184272705
0.33209224784662406,1.5937983874843427
0.33309252570158376,1.6377603194565187
0.33409280355654347,1.6820798885460446
0.3350930814115032,1.7267477849461401
0.3360933592664629,1.7717545191607602
0.3370936371214226,1.81709042681981
0.3380939149763823,1.8627456739493906
0.33909419283134207,1.9087102626065853
0.3400944706863018,1.9549740367472477
0.3410947485412615,2.001526688167769
0.3420950263962212,2.048357762352338
0.3430953042511809,2.0954566640685663
0.3440955821061406,2.1428126625860897
0.3450958599611003,2.190414896440403
0.34609613781606,2.238252377719641
0.34709641567101973,2.286313995903602
0.34809669352597944,2.3345885213219915
0.34909697138093915,2.3830646083194678
0.35009724923589886,2.431730798226822
0.35109752709085856,2.4805755222568653
0.35209780494581827,2.5295871044840186
0.353098082800778,2.5787537651273595
0.3540983606557377,2.6280636244196858
0.3550986385106974,2.677504707381761
0.3560989163656571,2.727064949807919
0.35709919422061687,2.7767322056991075
0.3580994720755766,2.8264942562634547
0.3590997499305363,2.876338820466609
0.360100027785496,2.9262535669805603
0.3611003056404557,2.976226127267777
0.3621005834954154,3.0262441094505568
0.3631008613503751,-2.878377174651926
0.3641011392053348,-2.823047529377343
0.36510141706029453,-2.768067181539156
0.36610169491525424,-2.714028695878822
0.36710197277021395,-2.6615186110517417
0.36810225062517365,-2.6110907675594732
0.36910252848013336,-2.56323521804734
0.37010280633509307,-2.5183441387938537
0.3711030841900528,-2.4766775940468624
0.3721033620450125,-2.4383332149402412
0.3731036398999722,-2.403224419210021
0.3741039177549319,-2.3710714745868184
0.37510419560989167,-2.3414085874878734
0.3761044734648514,-2.3136085369458126
0.3771047513198111,-2.2869243526817113
0.3781050291747708,-2.2605452469159744
0.3791053070297305,-2.2336616305084345
0.3801055848846902,-2.20553200272692
0.3811058627396499,-2.175543420029733
0.3821061405946096,-2.1432576115768627
0.38310641844956933,-2.10843669238461
0.38410669630452904,-2.0710455148944926
0.38510697415948875,-2.0312314181471174
0.38610725201444845,-1.989285680426252
0.38710752986940816,-1.9455935333550598
0.38810780772436787,-1.9005806852748641
0.3891080855793276,-1.8546639524174715
0.3901083634342873,-1.8082121340802828
0.391108641289247,-1.7615211346187358
0.3921089191442067,-1.7148049728157628
0.3931091969991664,-1.6682020418727015
0.3941094748541262,-1.6217939441203304
0.3951097527090859,-1.5756325428649123
0.3961100305640456,-1.5297697743984968
0.3971103084190053,-1.4842845809520173
0.398110586273965,-1.439302302134254
0.3991108641289247,-1.3950037993668891
0.4001111419838844,-1.3516237130650663
0.40111141983884413,-1.3094386305666446
0.40211169769380384,-1.2687461429661306
0.40311197554876355,-1.2298351624321215
0.40411225340372325,-1.1929473306686103
0.40511253125868296,-1.158229638106873
0.40611280911364267,-1.1256797113133288
0.4071130869686024,-1.0950872947277557
0.4081133648235621,-1.0659776833725716
0.4091136426785218,-1.0375646919372086
0.4101139205334815,-1.0087217563079633
0.4111141983884412,-0.9779797416289404
0.412114476243401,-0.9435589121411933
0.4131147540983607,-0.9034402895223967
0.4141150319533204,-0.8554783031515124
0.4151153098082801,-0.7975523292483171
0.4161155876632398,-0.7277497174974203
0.4171158655181995,-0.6445677443905145
0.4181161433731592,-0.5471174132972593
0.41911642122811893,-0.4353091329629811
0.42011669908307864,-0.30999997850365124
0.42111697693803835,-0.17308501600947276
0.42211725479299805,-0.027520864276062755
0.42311753264795776,0.12272297439123346
0.42411781050291747,0.2727826816150159
0.4251180883578772,0.41708231168028753
0.4261183662128369,0.5495732044906249
0.4271186440677966,0.6640265947269633
0.4281189219227563,0.7543769416384378
0.429119199777716,0.8151106609720487
0.4301194776326758,0.8416859126444846
0.4311197554876355,0.830955026285694
0.4321200333425952,0.7815458893404587
0.4331203111975549,0.6941476111598803
0.4341205890525146,0.5716444309897811
0.4351208669074743,0.4190537906551155
0.436121144762434,0.24324995244814923
0.43712142261739373,0.05248931923223871
0.43812170047235344,-0.14421050284892534
0.43912197832731314,-0.3377588189835024
0.44012225618227285,-0.5196577859322307
0.44112253403723256,-0.6825657810600853
0.44212281189219227,-0.8207019984118279
0.443123089747152,-0.9300672222475228
0.4441233676021117,-1.0084851393119765
0.4451236454570714,-1.0554904123992455
0.4461239233120311,-1.0721023113027333
0.4471242011669908,-1.0605273279584075
0.4481244790219505,-1.0238332440206686
0.4491247568769103,-0.9656322308529866
0.45012503473187,-0.889802390107891
0.4511253125868297,-0.8002662267676005
0.4521255904417894,-0.7008322751915053
0.4531258682967491,-0.5950946733707279
0.4541261461517088,-0.4863770201402623
0.45512642400666853,-0.37770264628774247
0.45612670186162824,-0.2717738211909608
0.45712697971658794,-0.1709468467426045
0.45812725757154765,-0.07719702470814893
0.45912753542650736,0.00792488243565124
0.46012781328146707,0.08333677747236111
0.4611280911364268,0.1484584335808158
0.4621283689913865,0.2032220698348532
0.4631286468463462,0.2480516758789264
0.4641289247013059,0.28380789180842403
0.4651292025562656,0.3117013592124938
0.4661294804112253,0.3331824066389294
0.4671297582661851,0.34981746470715575
0.4681300361211448,0.3631627203506136
0.4691303139761045,0.3746444607036174
0.4701305918310642,0.3854548964180601
0.4711308696860239,0.3964725203998579
0.4721311475409836,0.40821601274709607
0.47313142539594333,0.4208381838774129
0.47413170325090304,0.4341604241915676
0.47513198110586274,0.44774021133332964
0.47613225896082245,0.4609580104553414
0.47713253681578216,0.4731084037474701
0.47813281467074187,0.48348367290933786
0.4791330925257016,0.49144373982812084
0.4801333703806613,0.4964711176605649
0.481133648235621,0.4982115540105472
0.4821339260905807,0.496500642354163
0.4831342039455404,0.49137546670904775
0.4841344818005001,0.48307001809721856
0.4851347596554599,0.47199437426387586
0.4861350375104196,0.45869991203721433
0.4871353153653793,0.44383488261564513
0.488135593220339,0.4280955005226739
0.4891358710752987,0.4121771407365084
0.4901361489302584,0.3967290312782937
0.4911364267852181,0.3823148516490978
0.49213670464017784,0.3693812103544937
0.49313698249513754,0.35823573938240133
0.49413726035009725,0.34903604149420864
0.49513753820505696,0.34178985960203745
0.49613781606001667,0.3363658759010125
0.4971380939149764,0.33251371025870624
0.4981383717699361,0.32989089272678
0.4991386496248958,0.32809367969953185
0.5001389274798556,0.32668767260724474
0.5011392053348153,0.3252337535843324
0.502139483189775,0.32330555649250164
0.5031397610447347,0.3204969620154739
0.5041400388996944,0.3164215095967366
0.5051403167546541,0.3107088231713975
0.5061405946096138,0.30300470903692556
0.5071408724645735,0.29298095508733957
0.5081411503195332,0.2803585767887332
0.5091414281744929,0.2649451123198071
0.5101417060294526,0.2466828538839327
0.5111419838844123,0.22570067916941605
0.512142261739372,0.20235817575630655
0.5131425395943318,0.17726871982548398
0.5141428174492915,0.1512896912267367
0.5151430953042512,0.12547333937690017
0.5161433731592109,0.10097966579875156
0.5171436510141706,0.07896108462509974
0.5181439288691303,0.0604356842541514
0.51914420672409,0.04617002065429538
0.5201444845790497,0.03659225623774432
0.5211447624340094,0.03175166505226704
0.5221450402889691,0.03133191499043455
0.5231453181439288,0.03471521442641683
0.5241455959988885,0.041084935883656436
0.5251458738538483,0.04954772258479344
0.526146151708808,0.05925336168234773
0.5271464295637677,0.06949215278627019
0.5281467074187274,0.07975497704434274
0.5291469852736871,0.08974994510847151
0.5301472631286468,0.09937935860422932
0.5311475409836066,0.10868889395395666
0.5321478188385663,0.11780498873730798
0.533148096693526,0.1268756457375417
0.5341483745484857,0.1360253874488556
0.5351486524034454,0.14532900092047785
0.5361489302584052,0.15480302638229534
0.5371492081133649,0.16440996122329335
0.5381494859683246,0.1740683841349862
0.5391497638232843,0.18366260075394675
0.540150041678244,0.19304756435006892
0.5411503195332037,0.2020480636185107
0.5421505973881634,0.21045461914224867
0.5431508752431231,0.2180211726159591
0.5441511530980828,0.2244704876337165
0.5451514309530425,0.2295116253370907
0.5461517088080022,0.23287021904560498
0.5471519866629619,0.23432777930603305
0.5481522645179217,0.23376248830936744
0.5491525423728814,0.23118209305545145
0.5501528202278411,0.22674010037512152
0.5511530980828008,0.22072939572382866
0.5521533759377605,0.21355199061097271
0.5531536537927202,0.20566881957550218
0.5541539316476799,0.19753823794560912
0.5551542095026396,0.18955504624377942
0.5561544873575993,0.18200248335886002
0.557154765212559,0.17502703531697184
0.5581550430675187,0.16864034258138277
0.5591553209224784,0.16274543321813706
0.5601555987774381,0.15717832962795816
0.5611558766323979,0.15175294963987274
0.5621561544873576,0.14629802323892963
0.5631564323423173,0.14067878290346625
0.564156710197277,0.1348017464806876
0.5651569880522367,0.1286060330959638
0.5661572659071964,0.1220478241875097
0.5671575437621562,0.11508520302625999
0.5681578216171159,0.1076690512629272
0.5691580994720756,0.09974301121693764
0.5701583773270353,0.09125286819227196
0.571158655181995,0.08216360378802431
0.5721589330369548,0.07248071038476607
0.5731592108919145,0.06227103316663454
0.5741594887468742,0.051677790897538316
0.5751597666018339,0.040925024320875636
0.5761600444567936,0.030308498674833463
0.5771603223117533,0.02017238780908904
0.578160600166713,0.010873238231806233
0.5791608780216727,0.002734706577871946
0.5801611558766324,-0.0040012342281715
0.5811614337315921,-0.009218599026685245
0.5821617115865518,-0.012957853873293996
0.5831619894415115,-0.015424355038045755
0.5841622672964712,-0.016970728774904447
0.585162545151431,-0.018055065858472094
0.5861628230063907,-0.019182224426414218
0.5871631008613504,-0.020838582987250887
0.5881633787163101,-0.02343074466228026
0.5891636565712698,-0.02723675143906533
0.5901639344262295,-0.03237554323180949
0.5911642122811892,-0.038797530638872146
0.5921644901361489,-0.04629651507322477
0.5931647679911086,-0.05454073581605447
0.5941650458460683,-0.06311843633041571
0.595165323701028,-0.07159105415935245
0.5961656015559877,-0.07954541595402906
0.5971658794109475,-0.08663615591236253
0.5981661572659072,-0.09261191996290723
0.5991664351208669,-0.09732363404978497
0.6001667129758266,-0.10071850946347598
0.6011669908307863,-0.10282708430338983
0.602167268685746,-0.10375075809382878
0.6031675465407057,-0.10365397100097486
0.6041678243956655,-0.10276006457179049
0.6051681022506252,-0.10134550482721486
0.6061683801055849,-0.09972587524056958
0.6071686579605446,-0.09822971162253769
0.6081689358155044,-0.0971617024772095
0.6091692136704641,-0.09676245382636156
0.6101694915254238,-0.09717522730429275
0.6111697693803835,-0.0984292059136972
0.6121700472353432,-0.10044409932757785
0.6131703250903029,-0.10305415540743218
0.6141706029452626,-0.10604365422544408
0.6151708808002223,-0.10918311923521196
0.616171158655182,-0.11225677753688375
0.6171714365101417,-0.1150764216688083
0.6181717143651014,-0.11748258786130397
0.6191719922200611,-0.11933843060643883
0.6201722700750208,-0.12052329485044914
0.6211725479299806,-0.1209316834964034
0.6221728257849403,-0.12048021818291112
0.6231731036399,-0.11912177941922142
0.6241733814948597,-0.11686333096350111
0.6251736593498194,-0.11378240814361495
0.6261739372047791,-0.11003694294870861
0.6271742150597388,-0.1058638995192126
0.6281744929146985,-0.10156391021128325
0.6291747707696582,-0.09747155400177646
0.6301750486246179,-0.09391385975338647
0.6311753264795776,-0.09116254886506303
0.6321756043345373,-0.08938773765882754
0.633175882189497,-0.0886215918612193
0.6341761600444568,-0.08873928697844213
0.6351764378994165,-0.0894615823592295
0.6361767157543762,-0.09037903975269
0.6371769936093359,-0.09099363077068633
0.6381772714642956,-0.09077050701110055
0.6391775493192553,-0.08919192974095713
0.6401778271742151,-0.08580675610752776
0.6411781050291748,-0.08027148471199148
0.6421783828841345,-0.07238124614200774
0.6431786607390942,-0.062090278749734835
0.644178938594054,-0.04952146256719297
0.6451792164490137,-0.03496439585079055
0.6461794943039734,-0.01886210529271394
0.6471797721589331,-0.00178752504800134
0.6481800500138928,0.015588670438901057
0.6491803278688525,0.032537992160554
0.6501806057238122,0.0483220048596015
0.6511808835787719,0.06224824800102565
0.6521811614337316,0.07373224168654278
0.6531814392886913,0.08236010708144235
0.654181717143651,0.08794299384376758
0.6551819949986107,0.09055295056485413
0.6561822728535704,0.09053098828854873
0.6571825507085302,0.08846182624435181
0.6581828285634899,0.08511535913416578
0.6591831064184496,0.08136091985695859
0.6601833842734093,0.07806540322578652
0.661183662128369,0.07598902470349266
0.6621839399833287,0.07569246852815344
0.6631842178382884,0.0774669380812051
0.6641844956932481,0.08129523970717736
0.6651847735482078,0.08684847544630472
0.6661850514031675,0.09351948242954461
0.6671853292581272,0.10049041818948407
0.6681856071130869,0.10682733396938618
0.6691858849680467,0.11158952611953918
0.6701861628230064,0.11393750924782245
0.6711864406779661,0.11322273154195273
0.6721867185329258,0.10904581480515001
0.6731869963878855,0.10127746389691482
0.6741872742428452,0.0900449743313333
0.6751875520978049,0.07569454968767958
0.6761878299527646,0.058742982793084826
0.6771881078077244,0.039830713909050956
0.6781883856626841,0.019682903086653766
0.6791886635176438,-0.0009214545812907753
0.6801889413726036,-0.02117731104065067
0.6811892192275633,-0.040284752975974426
0.682189497082523,-0.05748819904351042
0.6831897749374827,-0.0721240321383778
0.6841900527924424,-0.08367230655981837
0.6851903306474021,-0.09180436071509836
0.6861906085023618,-0.09641651763059556
0.6871908863573215,-0.09764106250570936
0.6881911642122812,-0.09582906405491934
0.6891914420672409,-0.09150455349248496
0.6901917199222006,-0.08529509653840342
0.6911919977771603,-0.07784880976081067
0.69219227563212,-0.0697512540550109
0.6931925534870798,-0.061456401923694094
0.6941928313420395,-0.05324355491430309
0.6951931091969992,-0.045207085482603944
0.6961933870519589,-0.037279477949829574
0.6971936649069186,-0.02928204396482001
0.6981939427618783,-0.02099332005409332
0.699194220616838,-0.012223177600400141
0.7001944984717977,-0.00288086321566043
0.7011947763267574,0.00697321258397823
0.7021950541817171,0.017099774024009397
0.7031953320366768,0.027082043802955535
0.7041956098916365,0.0363577538118292
0.7051958877465963,0.04427954377971235
0.706196165601556,0.05019761656931862
0.7071964434565157,0.053555256315516074
0.7081967213114754,0.05398584478140349
0.7091969991664351,0.051399952922117284
0.7101972770213948,0.04605326150747786
0.7111975548763545,0.0385899871760672
0.7121978327313142,0.03006054906978507
0.7131981105862739,0.021914236788072403
0.7141983884412337,0.015966339845963087
0.7151986662961934,0.014335494901756061
0.7161989441511531,0.019343932331138066
0.7171992220061129,0.033374153212834295
0.7181994998610726,0.058681659037688697
0.7191997777160323,0.09717311955907881
0.720200055570992,0.15016926387276475
0.7212003334259517,0.21817819634475927
0.7222006112809114,0.30070572178453087
0.7232008891358711,0.396124903034939
0.7242011669908308,0.5016197870759496
0.7252014448457905,0.6132111175881316
0.7262017227007502,0.7258672364238729
0.7272020005557099,0.8336740274284241
0.7282022784106696,0.9302073746137139
0.7292025562656294,1.0088149013550196
0.7302028341205891,1.063098306799667
0.7312031119755488,1.087419346030278
0.7322033898305085,1.0774192511569742
0.7332036676854682,1.030491516992189
0.7342039455404279,0.9461380286448529
0.7352042233953876,0.8261434208263712
0.7362045012503473,0.6745246479939024
0.737204779105307,0.4972483300306003
0.7382050569602667,0.30174865426571906
0.7392053348152264,0.09631244381060224
0.7402056126701861,-0.11058361850904472
0.7412058905251458,-0.31089928626183005
0.7422061683801056,-0.49755301219851816
0.7432064462350653,-0.6647981122027502
0.744206724090025,-0.8084369393552056
0.7452070019449847,-0.9258785597425996
0.7462072797999444,-1.0160601846701143
0.7472075576549041,-1.0792615771896004
0.7482078355098638,-1.116846399797106
0.7492081133648235,-1.1309660817543952
0.7502083912197833,-1.124260609718884
0.751208669074743,-1.0995866219707668
0.7522089469297027,-1.0597962834309138
0.7532092247846625,-1.0075811288045162
0.7542095026396222,-0.9453846741854721
0.7552097804945819,-0.8753779075362315
0.7562100583495416,-0.7994843400345442
0.7572103362045013,-0.7194368598720563
0.758210614059461,-0.6368470081460268
0.7592108919144207,-0.5532679352553053
0.7602111697693804,-0.4702349666633011
0.7612114476243401,-0.38927271089537535
