50,74,74.1,58,51,51.1,63,44,extra_col_0
50,55,81,50,24,56,66,46,0
57,79,71,53,45,54,82,48,0
43,50,74,55,26,56,70,42,0
59,79,62,58,36,50,70,34,0
56,75,72,59,36,62,75,47,0
42,55,68,61,25,53,85,38,0
46,57,68,64,40,45,86,47,0
50,63,72,61,40,51,92,49,0
46,37,70,57,23,50,70,35,0
41,61,80,57,45,52,76,32,0
61,77,72,50,34,54,65,48,0
64,78,77,69,40,53,72,45,0
34,58,58,58,45,64,81,37,0
44,67,81,56,31,60,60,41,0
44,61,64,55,34,62,75,44,0
37,65,77,62,26,58,86,39,0
39,62,81,55,38,62,71,47,0
33,56,75,64,40,60,79,54,0
41,66,80,57,35,65,69,52,0
36,54,82,64,35,71,91,39,0
41,63,70,57,39,64,73,40,0
40,56,70,53,37,79,88,52,0
34,40,56,50,41,67,72,47,0
48,59,69,55,31,42,77,32,0
38,68,69,63,48,47,77,37,0
46,61,76,60,32,61,80,48,0
51,62,82,62,30,65,63,40,0
62,71,83,58,40,69,85,46,0
53,70,71,57,32,50,74,45,0
54,70,88,65,55,70,80,52,0
49,63,71,56,36,57,75,42,0
53,63,79,62,35,58,69,37,0
55,73,76,58,34,66,74,50,0
56,68,70,52,29,64,89,41,0
31,55,74,52,29,68,88,45,0
60,80,80,55,47,52,72,39,0
57,78,69,68,40,46,65,44,0
43,55,70,51,32,54,85,46,0
51,74,82,59,30,44,71,39,0
40,72,56,67,41,57,76,48,0
45,61,75,63,30,54,73,42,0
61,71,59,49,33,55,71,46,0
53,68,81,63,38,61,76,42,0
45,69,71,67,32,60,80,50,0
49,53,73,56,42,62,73,52,0
48,68,71,57,38,64,65,51,0
59,75,68,45,48,56,85,55,0
60,88,87,68,37,57,71,52,0
55,72,73,66,31,49,72,48,0
69,86,83,66,37,53,83,46,0
63,81,86,57,40,76,87,61,0
50,74,60,54,27,55,80,46,0
69,83,87,74,41,59,84,46,0
64,80,74,59,30,60,79,50,0
42,72,69,61,34,68,94,53,0
49,71,68,55,26,57,88,51,0
43,76,64,52,29,66,75,49,0
48,74,52,46,40,54,70,51,0
46,68,75,44,34,67,77,47,0
60,72,84,75,49,52,72,51,0
47,74,82,63,34,50,90,47,0
52,78,77,57,45,53,94,48,0
58,53,68,48,36,47,54,31,0
47,56,67,53,30,51,77,39,0
51,72,75,62,28,56,85,46,0
54,76,66,62,37,46,69,50,0
55,82,80,53,29,65,85,48,0
44,66,70,61,35,62,61,46,0
62,81,68,53,37,53,73,51,0
41,60,62,59,37,55,97,44,0
62,92,78,60,37,60,79,55,0
53,76,69,60,35,50,76,57,0
45,64,68,58,25,48,79,46,0
31,68,77,53,24,57,79,49,0
48,71,69,53,32,49,76,44,0
57,63,62,45,21,57,71,49,0
37,71,79,51,24,46,65,47,0
55,63,76,49,38,57,74,56,0
53,85,80,63,33,59,80,45,0
